timestamp,open,high,low,close,volume
2020-05-11 16:00:00,187.0700,187.0700,186.6300,186.6500,275003
2020-05-11 15:59:00,187.1300,187.1500,186.9600,187.0800,151769
2020-05-11 15:58:00,187.1500,187.2800,187.1020,187.1400,300854
2020-05-11 15:57:00,187.2199,187.2300,187.0200,187.1550,94632
2020-05-11 15:56:00,187.0100,187.2900,186.9826,187.2200,143823
2020-05-11 15:55:00,186.9900,187.1500,186.9100,187.0100,144101
2020-05-11 15:54:00,187.1000,187.1300,186.9400,186.9900,87731
2020-05-11 15:53:00,187.1200,187.1800,187.0400,187.0942,92946
2020-05-11 15:52:00,187.2800,187.3200,187.0950,187.1200,77951
2020-05-11 15:51:00,187.0200,187.2950,186.8500,187.2700,187466
2020-05-11 15:50:00,187.1400,187.2300,186.9898,187.0400,81069
2020-05-11 15:49:00,187.2400,187.2900,187.0702,187.1300,46634
2020-05-11 15:48:00,187.2900,187.3300,187.2300,187.2600,35093
2020-05-11 15:47:00,187.2862,187.2974,187.2100,187.2700,40846
2020-05-11 15:46:00,187.3000,187.4600,187.2600,187.2900,104276
2020-05-11 15:45:00,187.3200,187.3830,187.2800,187.3150,51646
2020-05-11 15:44:00,187.2600,187.3300,187.2225,187.3175,50212
2020-05-11 15:43:00,187.2000,187.2900,187.1950,187.2600,46421
2020-05-11 15:42:00,187.2899,187.2900,187.2000,187.2100,36287
2020-05-11 15:41:00,187.2600,187.4000,187.2250,187.2726,66738
2020-05-11 15:40:00,187.2150,187.2950,187.1800,187.2600,31253
2020-05-11 15:39:00,187.1857,187.2900,187.1100,187.2200,47953
2020-05-11 15:38:00,187.2000,187.2300,187.1500,187.2000,39069
2020-05-11 15:37:00,187.1400,187.2000,187.0700,187.2000,38089
2020-05-11 15:36:00,187.0500,187.1700,187.0200,187.1100,51210
2020-05-11 15:35:00,187.1150,187.1400,187.0100,187.0350,51131
2020-05-11 15:34:00,187.0600,187.1400,187.0400,187.1200,39368
2020-05-11 15:33:00,187.0800,187.2000,187.0400,187.0600,53981
2020-05-11 15:32:00,187.4099,187.4099,187.0600,187.0790,87891
2020-05-11 15:31:00,187.2800,187.4200,187.1900,187.4083,72855
2020-05-11 15:30:00,187.3001,187.3300,187.2400,187.2801,39680
2020-05-11 15:29:00,187.2250,187.3500,187.2250,187.3063,57464
2020-05-11 15:28:00,187.1967,187.2310,187.1500,187.2250,28467
2020-05-11 15:27:00,187.1700,187.2250,187.1400,187.1801,48047
2020-05-11 15:26:00,187.2200,187.2700,187.1500,187.1650,41661
2020-05-11 15:25:00,187.2500,187.2899,187.2000,187.2100,52991
2020-05-11 15:24:00,187.2500,187.2600,187.1900,187.2600,46908
2020-05-11 15:23:00,187.1866,187.2600,187.1848,187.2500,53169
2020-05-11 15:22:00,187.1926,187.2213,187.1100,187.1900,44793
2020-05-11 15:21:00,187.2500,187.2900,187.1800,187.2050,36789
2020-05-11 15:20:00,187.3015,187.3100,187.1600,187.2700,49560
2020-05-11 15:19:00,187.2400,187.3400,187.2400,187.3100,30370
2020-05-11 15:18:00,187.2650,187.3000,187.2400,187.2400,49253
2020-05-11 15:17:00,187.2800,187.3500,187.2700,187.2800,46220
2020-05-11 15:16:00,187.2200,187.3000,187.1800,187.2850,34690
2020-05-11 15:15:00,187.2200,187.2300,187.1800,187.2187,47970
2020-05-11 15:14:00,187.3665,187.3665,187.2200,187.2200,36260
2020-05-11 15:13:00,187.4200,187.4200,187.3200,187.3699,49028
2020-05-11 15:12:00,187.4291,187.4700,187.4101,187.4200,28129
2020-05-11 15:11:00,187.3450,187.4500,187.3400,187.4300,34249
2020-05-11 15:10:00,187.2700,187.3700,187.2700,187.3450,38657
2020-05-11 15:09:00,187.3150,187.3700,187.2720,187.2720,44895
2020-05-11 15:08:00,187.3050,187.3600,187.3000,187.3150,37930
2020-05-11 15:07:00,187.2673,187.3800,187.2673,187.3000,48342
2020-05-11 15:06:00,187.2500,187.2700,187.1700,187.2500,47687
2020-05-11 15:05:00,187.3600,187.3800,187.2400,187.2500,71836
2020-05-11 15:04:00,187.4627,187.4900,187.3500,187.3600,55849
2020-05-11 15:03:00,187.4600,187.5074,187.4500,187.4754,46576
2020-05-11 15:02:00,187.3700,187.5100,187.3400,187.4500,94435
2020-05-11 15:01:00,187.2300,187.3800,187.2250,187.3800,41457
2020-05-11 15:00:00,187.2850,187.3150,187.2200,187.2400,22397
2020-05-11 14:59:00,187.2500,187.3000,187.2400,187.2800,27448
