timestamp,open,high,low,close,volume
2020-05-11 16:00:00,90.0250,90.0300,89.8900,89.9300,299810
2020-05-11 15:59:00,90.0550,90.0900,90.0000,90.0300,318943
2020-05-11 15:58:00,90.0700,90.1000,90.0450,90.0500,117696
2020-05-11 15:57:00,90.0800,90.0900,90.0631,90.0700,66356
2020-05-11 15:56:00,90.1000,90.1200,90.0600,90.0800,133985
2020-05-11 15:55:00,90.0700,90.0987,90.0500,90.0900,74099
2020-05-11 15:54:00,90.0800,90.0900,90.0500,90.0600,76037
2020-05-11 15:53:00,90.1100,90.1200,90.0400,90.0900,112044
2020-05-11 15:52:00,90.1500,90.1615,90.1000,90.1200,92430
2020-05-11 15:51:00,90.1600,90.1700,90.0000,90.1450,151022
2020-05-11 15:50:00,90.1700,90.2174,90.1200,90.1800,54327
2020-05-11 15:49:00,90.1500,90.2200,90.1450,90.1750,34395
2020-05-11 15:48:00,90.0900,90.1500,90.0900,90.1400,37956
2020-05-11 15:47:00,90.0900,90.1000,90.0600,90.1000,94871
2020-05-11 15:46:00,90.1050,90.1650,90.1050,90.1150,120835
2020-05-11 15:45:00,90.0750,90.1000,90.0500,90.0800,46983
2020-05-11 15:44:00,90.0850,90.0950,90.0400,90.0850,69033
2020-05-11 15:43:00,90.1390,90.1400,90.0600,90.0850,69918
2020-05-11 15:42:00,90.1600,90.1600,90.0900,90.1350,46272
2020-05-11 15:41:00,90.1900,90.2050,90.0950,90.1650,45622
2020-05-11 15:40:00,90.2050,90.2300,90.1800,90.1950,28160
2020-05-11 15:39:00,90.1950,90.2400,90.1800,90.2100,28235
2020-05-11 15:38:00,90.2058,90.2400,90.1400,90.2000,51878
2020-05-11 15:37:00,90.2935,90.2951,90.1700,90.2100,70210
2020-05-11 15:36:00,90.2150,90.2900,90.1950,90.2800,37172
2020-05-11 15:35:00,90.3050,90.3160,90.2100,90.2200,26706
2020-05-11 15:34:00,90.3100,90.3200,90.2600,90.3100,21952
2020-05-11 15:33:00,90.2800,90.3200,90.2400,90.3127,39343
2020-05-11 15:32:00,90.3750,90.4050,90.2150,90.2612,48010
2020-05-11 15:31:00,90.3900,90.4600,90.3701,90.3880,28173
2020-05-11 15:30:00,90.4450,90.4798,90.4100,90.4100,18170
2020-05-11 15:29:00,90.3500,90.4400,90.3500,90.4400,11726
2020-05-11 15:28:00,90.3900,90.3900,90.3000,90.3428,35974
2020-05-11 15:27:00,90.3500,90.3950,90.3150,90.3850,20005
2020-05-11 15:26:00,90.4200,90.4300,90.3400,90.3650,30248
2020-05-11 15:25:00,90.4500,90.4800,90.4058,90.4100,26693
2020-05-11 15:24:00,90.4600,90.4650,90.4157,90.4400,25732
2020-05-11 15:23:00,90.4100,90.4850,90.4100,90.4700,27112
2020-05-11 15:22:00,90.4300,90.4300,90.3500,90.3550,16497
2020-05-11 15:21:00,90.4100,90.4400,90.4100,90.4300,15675
2020-05-11 15:20:00,90.5200,90.5200,90.3600,90.4300,48767
2020-05-11 15:19:00,90.5021,90.5200,90.4800,90.5100,18998
2020-05-11 15:18:00,90.5200,90.5400,90.4950,90.5000,44855
2020-05-11 15:17:00,90.5500,90.5600,90.4800,90.5100,41681
2020-05-11 15:16:00,90.6100,90.6400,90.5000,90.5550,41383
2020-05-11 15:15:00,90.5900,90.6900,90.5800,90.6050,58022
2020-05-11 15:14:00,90.5650,90.6100,90.5500,90.5875,26355
2020-05-11 15:13:00,90.6261,90.6261,90.5200,90.5600,21615
2020-05-11 15:12:00,90.5800,90.6600,90.5800,90.6249,14860
2020-05-11 15:11:00,90.6700,90.6800,90.5700,90.5750,18946
2020-05-11 15:10:00,90.6450,90.6900,90.6450,90.6600,20490
2020-05-11 15:09:00,90.6400,90.6800,90.6250,90.6500,22288
2020-05-11 15:08:00,90.6461,90.6600,90.6250,90.6350,18830
2020-05-11 15:07:00,90.6350,90.6600,90.6200,90.6500,53914
2020-05-11 15:06:00,90.4800,90.6300,90.4600,90.6300,49498
2020-05-11 15:05:00,90.5200,90.5394,90.4400,90.4787,194136
2020-05-11 15:04:00,90.4750,90.5299,90.4100,90.5299,128977
2020-05-11 15:03:00,90.5599,90.5600,90.4900,90.5050,18717
2020-05-11 15:02:00,90.5500,90.5800,90.5150,90.5550,36273
2020-05-11 15:01:00,90.4550,90.5600,90.4300,90.5500,38059
2020-05-11 15:00:00,90.4587,90.4700,90.4400,90.4600,12189
2020-05-11 14:59:00,90.4600,90.4800,90.4310,90.4500,13356
2020-05-11 14:58:00,90.4200,90.4900,90.4200,90.4500,20023
2020-05-11 14:57:00,90.4520,90.4600,90.4100,90.4225,21879
2020-05-11 14:56:00,90.4600,90.5100,90.4400,90.4500,44935
2020-05-11 14:55:00,90.4750,90.5000,90.3800,90.4450,72299
2020-05-11 14:54:00,90.5000,90.5000,90.4500,90.4700,19763
2020-05-11 14:53:00,90.4630,90.5150,90.4600,90.5061,33575
2020-05-11 14:52:00,90.4350,90.4800,90.4350,90.4664,31633
2020-05-11 14:51:00,90.4450,90.4600,90.4200,90.4398,20707
2020-05-11 14:50:00,90.4500,90.4950,90.4300,90.4400,20064
2020-05-11 14:49:00,90.4750,90.4800,90.4250,90.4400,23289
2020-05-11 14:48:00,90.4900,90.5000,90.4600,90.4684,14195
