timestamp,open,high,low,close,volume
2020-05-11 16:00:00,2410.5049,2410.8101,2406.3101,2406.9375,46679
2020-05-11 15:59:00,2411.0100,2411.3701,2410.3401,2410.8999,14608
2020-05-11 15:58:00,2411.3450,2412.4399,2411.0601,2411.0901,10594
2020-05-11 15:57:00,2412.1899,2412.6499,2410.0000,2412.0100,11490
2020-05-11 15:56:00,2412.3899,2413.4800,2411.2900,2412.9399,12538
2020-05-11 15:55:00,2411.7300,2413.4900,2410.7000,2412.3650,15107
2020-05-11 15:54:00,2409.4951,2412.1899,2409.4951,2411.9299,15753
2020-05-11 15:53:00,2412.3501,2412.8958,2409.5149,2409.9299,17330
2020-05-11 15:52:00,2414.3999,2414.5901,2412.3000,2412.6201,9896
2020-05-11 15:51:00,2413.2200,2415.8301,2412.3000,2414.8799,15163
2020-05-11 15:50:00,2415.2100,2415.6599,2413.2102,2413.7400,13514
2020-05-11 15:49:00,2416.8799,2417.0000,2414.5300,2414.5300,13900
2020-05-11 15:48:00,2417.3000,2417.3000,2417.0000,2417.0000,2371
2020-05-11 15:47:00,2417.8501,2418.1394,2417.0000,2417.2600,5708
2020-05-11 15:46:00,2417.7500,2418.8501,2417.6519,2418.4900,7695
2020-05-11 15:45:00,2417.0801,2418.1499,2417.0200,2417.1799,5597
2020-05-11 15:44:00,2416.5408,2417.4399,2416.2649,2417.4399,3881
2020-05-11 15:43:00,2417.2900,2417.7036,2416.4912,2417.0200,6329
2020-05-11 15:42:00,2416.8301,2417.8750,2416.6001,2417.7000,5039
2020-05-11 15:41:00,2417.8000,2418.1499,2416.9851,2416.9851,3808
2020-05-11 15:40:00,2417.3999,2417.5100,2416.8284,2416.8284,2329
2020-05-11 15:39:00,2416.4951,2417.8000,2416.4951,2417.6399,5054
2020-05-11 15:38:00,2416.6299,2416.7444,2416.0000,2416.2100,4456
2020-05-11 15:37:00,2416.8376,2416.8376,2415.2500,2416.4800,2548
2020-05-11 15:36:00,2415.7700,2417.7500,2415.7700,2416.9199,6188
2020-05-11 15:35:00,2416.8601,2417.0000,2416.0901,2417.0000,2829
2020-05-11 15:34:00,2415.8899,2416.7207,2415.2600,2416.4299,2148
2020-05-11 15:33:00,2415.8350,2417.9600,2415.8350,2416.0000,4363
2020-05-11 15:32:00,2417.9800,2417.9800,2415.3201,2415.3501,5462
2020-05-11 15:31:00,2417.4751,2418.6899,2416.6599,2417.9890,10198
2020-05-11 15:30:00,2417.0500,2417.7000,2417.0500,2417.5850,2202
2020-05-11 15:29:00,2416.5801,2417.9150,2416.5801,2417.9150,3641
2020-05-11 15:28:00,2415.9009,2416.1499,2415.9009,2416.0901,1939
2020-05-11 15:27:00,2417.1399,2417.1399,2416.1799,2416.5701,2638
2020-05-11 15:26:00,2417.2700,2417.4299,2416.0000,2416.5100,4063
2020-05-11 15:25:00,2416.8401,2417.6001,2416.8250,2417.3950,9553
2020-05-11 15:24:00,2415.8950,2417.0000,2415.4900,2417.0000,5929
2020-05-11 15:23:00,2415.3999,2416.7090,2415.2251,2416.4299,2992
2020-05-11 15:22:00,2417.9451,2417.9451,2415.2200,2415.2200,7536
2020-05-11 15:21:00,2416.0000,2417.7600,2415.8899,2417.7600,3093
2020-05-11 15:20:00,2418.2251,2418.2251,2416.0000,2416.6399,6728
2020-05-11 15:19:00,2417.4099,2418.1206,2417.4099,2418.0696,3258
2020-05-11 15:18:00,2417.9399,2417.9399,2417.0000,2417.0000,2351
2020-05-11 15:17:00,2417.9551,2417.9551,2417.2700,2417.4600,2759
2020-05-11 15:16:00,2416.3301,2417.0000,2416.0400,2416.9951,3218
2020-05-11 15:15:00,2416.2102,2416.8938,2415.3201,2416.1799,6684
2020-05-11 15:14:00,2418.0825,2418.0825,2416.4099,2416.4099,4736
2020-05-11 15:13:00,2418.2400,2418.9966,2418.0000,2418.0000,2173
2020-05-11 15:12:00,2418.6699,2419.2500,2418.1001,2419.2251,2772
2020-05-11 15:11:00,2418.0200,2419.6650,2417.5500,2418.5889,4399
2020-05-11 15:10:00,2418.2800,2418.2800,2417.2390,2417.9900,2737
2020-05-11 15:09:00,2418.9751,2419.5801,2418.0000,2418.5220,6771
2020-05-11 15:08:00,2417.9900,2419.0000,2417.9500,2418.6799,7754
2020-05-11 15:07:00,2418.1699,2419.0000,2418.0000,2418.0000,5256
2020-05-11 15:06:00,2417.9500,2418.1499,2417.4099,2417.7549,2714
2020-05-11 15:05:00,2417.8301,2418.1499,2417.0801,2417.4900,3513
2020-05-11 15:04:00,2417.8601,2418.3999,2417.5601,2417.9050,4199
2020-05-11 15:03:00,2419.1299,2419.2300,2417.7200,2417.7200,5721
2020-05-11 15:02:00,2417.9900,2419.1499,2417.6450,2419.1499,9204
2020-05-11 15:01:00,2417.5935,2418.2200,2416.7600,2418.2200,2982
2020-05-11 15:00:00,2416.9900,2417.3174,2416.6550,2417.3174,1876
2020-05-11 14:59:00,2416.4600,2417.0901,2416.4500,2417.0808,3562
2020-05-11 14:58:00,2416.4585,2416.5701,2416.0701,2416.0701,3292
2020-05-11 14:57:00,2417.7000,2418.0012,2416.5000,2416.5000,3057
2020-05-11 14:56:00,2418.0000,2418.3501,2417.4929,2417.4929,2238
2020-05-11 14:55:00,2418.3000,2419.0000,2417.3101,2417.5000,7219
2020-05-11 14:54:00,2418.4900,2418.4900,2418.2119,2418.4900,2887
2020-05-11 14:53:00,2417.7500,2418.2500,2417.7500,2418.2500,3045
2020-05-11 14:52:00,2418.1162,2418.1162,2417.0000,2417.6333,3836
2020-05-11 14:51:00,2418.9500,2419.2100,2417.2300,2418.0701,10213
2020-05-11 14:50:00,2417.4600,2418.8701,2416.9302,2418.7500,13112
2020-05-11 14:49:00,2418.0000,2418.0000,2416.4250,2417.4700,4820
2020-05-11 14:48:00,2416.2500,2418.0000,2415.9900,2417.5244,15280
2020-05-11 14:47:00,2415.8198,2416.2400,2415.3999,2416.2400,4913
2020-05-11 14:46:00,2415.3401,2415.4399,2415.0000,2415.4399,3114
2020-05-11 14:45:00,2414.7400,2415.6201,2414.0701,2415.1201,5132
2020-05-11 14:44:00,2414.3101,2414.8101,2414.2100,2414.4905,2573
2020-05-11 14:43:00,2413.5049,2414.5049,2413.5049,2414.5049,5181
2020-05-11 14:42:00,2412.7700,2413.5100,2412.7500,2413.5100,2604
2020-05-11 14:41:00,2414.5601,2414.7900,2413.0000,2413.0100,5843
2020-05-11 14:40:00,2414.9399,2414.9700,2414.2400,2414.4399,4302
2020-05-11 14:39:00,2415.3101,2415.3101,2414.5601,2415.0200,3113
2020-05-11 14:38:00,2415.0000,2415.5000,2414.7100,2415.4399,4377
2020-05-11 14:37:00,2413.9299,2415.0000,2413.8201,2414.7549,3439
2020-05-11 14:36:00,2414.7500,2414.8501,2413.7300,2413.7300,4026
2020-05-11 14:35:00,2414.8101,2414.8101,2414.3750,2414.7500,1828
2020-05-11 14:34:00,2413.3999,2414.8999,2413.3999,2414.8999,8035
2020-05-11 14:33:00,2413.5300,2413.6001,2412.9500,2413.6001,1369
2020-05-11 14:32:00,2412.8601,2413.0649,2412.5601,2412.5601,2362
2020-05-11 14:31:00,2410.8000,2413.8000,2410.8000,2413.2500,5569
2020-05-11 14:30:00,2409.6299,2411.3899,2409.6299,2411.0500,2511
2020-05-11 14:29:00,2410.9099,2410.9500,2410.0100,2410.0901,2947
2020-05-11 14:28:00,2411.4600,2411.4651,2411.0200,2411.4651,2965
2020-05-11 14:27:00,2412.9900,2413.1772,2408.9399,2409.9099,8667
2020-05-11 14:26:00,2413.2200,2413.8000,2413.1101,2413.4099,3967
2020-05-11 14:25:00,2412.0701,2413.0000,2412.0701,2412.4700,3814
2020-05-11 14:24:00,2411.0542,2412.4299,2410.0701,2411.9399,7004
2020-05-11 14:23:00,2410.7500,2411.0000,2410.2058,2410.8701,4057
2020-05-11 14:22:00,2410.5400,2410.8274,2410.0000,2410.0901,3578
2020-05-11 14:21:00,2410.2800,2410.5938,2409.7375,2410.3550,6487
2020-05-11 14:20:00,2409.7000,2410.3000,2409.3601,2409.8899,3485
2020-05-11 14:19:00,2408.9250,2409.5498,2408.8101,2409.5498,1953
